00000	documented-example-yes	left=[1, 2, 3, 4]	right=[1, 2, 3, 4]	expected='YES'
00078	exhaustive-small-int	left=[]	right=[-1, -2, -1]	expected=None
00079	exhaustive-small-int	left=[]	right=[-1, -2, 0]	expected=None
00080	exhaustive-small-int	left=[]	right=[-1, -2, 1]	expected=None
00081	exhaustive-small-int	left=[]	right=[-1, -2, 2]	expected=None
00082	exhaustive-small-int	left=[]	right=[-1, -1, -2]	expected=None
00083	exhaustive-small-int	left=[]	right=[-1, -1, -1]	expected=None
00084	exhaustive-small-int	left=[]	right=[-1, -1, 0]	expected=None
00085	exhaustive-small-int	left=[]	right=[-1, -1, 1]	expected=None
00086	exhaustive-small-int	left=[]	right=[-1, -1, 2]	expected=None
00087	exhaustive-small-int	left=[]	right=[-1, 0, -2]	expected=None
00088	exhaustive-small-int	left=[]	right=[-1, 0, -1]	expected=None
00089	exhaustive-small-int	left=[]	right=[-1, 0, 0]	expected=None
00090	exhaustive-small-int	left=[]	right=[-1, 0, 1]	expected=None
00091	exhaustive-small-int	left=[]	right=[-1, 0, 2]	expected=None
00092	exhaustive-small-int	left=[]	right=[-1, 1, -2]	expected=None
00093	exhaustive-small-int	left=[]	right=[-1, 1, -1]	expected=None
00094	exhaustive-small-int	left=[]	right=[-1, 1, 0]	expected=None
00095	exhaustive-small-int	left=[]	right=[-1, 1, 1]	expected=None
00096	exhaustive-small-int	left=[]	right=[-1, 1, 2]	expected=None
00097	exhaustive-small-int	left=[]	right=[-1, 2, -2]	expected=None
00098	exhaustive-small-int	left=[]	right=[-1, 2, -1]	expected=None
00099	exhaustive-small-int	left=[]	right=[-1, 2, 0]	expected=None
00100	exhaustive-small-int	left=[]	right=[-1, 2, 1]	expected=None
00101	exhaustive-small-int	left=[]	right=[-1, 2, 2]	expected=None
00102	exhaustive-small-int	left=[]	right=[0, -2, -2]	expected=None
00103	exhaustive-small-int	left=[]	right=[0, -2, -1]	expected=None
00104	exhaustive-small-int	left=[]	right=[0, -2, 0]	expected=None
00105	exhaustive-small-int	left=[]	right=[0, -2, 1]	expected=None
00106	exhaustive-small-int	left=[]	right=[0, -2, 2]	expected=None
00107	exhaustive-small-int	left=[]	right=[0, -1, -2]	expected=None
00108	exhaustive-small-int	left=[]	right=[0, -1, -1]	expected=None
00109	exhaustive-small-int	left=[]	right=[0, -1, 0]	expected=None
00110	exhaustive-small-int	left=[]	right=[0, -1, 1]	expected=None
00111	exhaustive-small-int	left=[]	right=[0, -1, 2]	expected=None
00112	exhaustive-small-int	left=[]	right=[0, 0, -2]	expected=None
00113	exhaustive-small-int	left=[]	right=[0, 0, -1]	expected=None
00114	exhaustive-small-int	left=[]	right=[0, 0, 0]	expected=None
00115	exhaustive-small-int	left=[]	right=[0, 0, 1]	expected=None
00116	exhaustive-small-int	left=[]	right=[0, 0, 2]	expected=None
00117	exhaustive-small-int	left=[]	right=[0, 1, -2]	expected=None
00118	exhaustive-small-int	left=[]	right=[0, 1, -1]	expected=None
00119	exhaustive-small-int	left=[]	right=[0, 1, 0]	expected=None
00120	exhaustive-small-int	left=[]	right=[0, 1, 1]	expected=None
00121	exhaustive-small-int	left=[]	right=[0, 1, 2]	expected=None
00122	exhaustive-small-int	left=[]	right=[0, 2, -2]	expected=None
00123	exhaustive-small-int	left=[]	right=[0, 2, -1]	expected=None
00124	exhaustive-small-int	left=[]	right=[0, 2, 0]	expected=None
00125	exhaustive-small-int	left=[]	right=[0, 2, 1]	expected=None
00126	exhaustive-small-int	left=[]	right=[0, 2, 2]	expected=None
00127	exhaustive-small-int	left=[]	right=[1, -2, -2]	expected=None
00128	exhaustive-small-int	left=[]	right=[1, -2, -1]	expected=None
00129	exhaustive-small-int	left=[]	right=[1, -2, 0]	expected=None
00130	exhaustive-small-int	left=[]	right=[1, -2, 1]	expected=None
00131	exhaustive-small-int	left=[]	right=[1, -2, 2]	expected=None
00132	exhaustive-small-int	left=[]	right=[1, -1, -2]	expected=None
00133	exhaustive-small-int	left=[]	right=[1, -1, -1]	expected=None
00134	exhaustive-small-int	left=[]	right=[1, -1, 0]	expected=None
00135	exhaustive-small-int	left=[]	right=[1, -1, 1]	expected=None
00136	exhaustive-small-int	left=[]	right=[1, -1, 2]	expected=None
00137	exhaustive-small-int	left=[]	right=[1, 0, -2]	expected=None
00138	exhaustive-small-int	left=[]	right=[1, 0, -1]	expected=None
00139	exhaustive-small-int	left=[]	right=[1, 0, 0]	expected=None
00140	exhaustive-small-int	left=[]	right=[1, 0, 1]	expected=None
00141	exhaustive-small-int	left=[]	right=[1, 0, 2]	expected=None
00142	exhaustive-small-int	left=[]	right=[1, 1, -2]	expected=None
00143	exhaustive-small-int	left=[]	right=[1, 1, -1]	expected=None
00144	exhaustive-small-int	left=[]	right=[1, 1, 0]	expected=None
00145	exhaustive-small-int	left=[]	right=[1, 1, 1]	expected=None
00146	exhaustive-small-int	left=[]	right=[1, 1, 2]	expected=None
00147	exhaustive-small-int	left=[]	right=[1, 2, -2]	expected=None
00148	exhaustive-small-int	left=[]	right=[1, 2, -1]	expected=None
00149	exhaustive-small-int	left=[]	right=[1, 2, 0]	expected=None
00150	exhaustive-small-int	left=[]	right=[1, 2, 1]	expected=None
00151	exhaustive-small-int	left=[]	right=[1, 2, 2]	expected=None
00152	exhaustive-small-int	left=[]	right=[2, -2, -2]	expected=None
00153	exhaustive-small-int	left=[]	right=[2, -2, -1]	expected=None
00154	exhaustive-small-int	left=[]	right=[2, -2, 0]	expected=None
00155	exhaustive-small-int	left=[]	right=[2, -2, 1]	expected=None
00156	exhaustive-small-int	left=[]	right=[2, -2, 2]	expected=None
00157	exhaustive-small-int	left=[]	right=[2, -1, -2]	expected=None
00158	exhaustive-small-int	left=[]	right=[2, -1, -1]	expected=None
00159	exhaustive-small-int	left=[]	right=[2, -1, 0]	expected=None
00160	exhaustive-small-int	left=[]	right=[2, -1, 1]	expected=None
00161	exhaustive-small-int	left=[]	right=[2, -1, 2]	expected=None
00162	exhaustive-small-int	left=[]	right=[2, 0, -2]	expected=None
00163	exhaustive-small-int	left=[]	right=[2, 0, -1]	expected=None
00164	exhaustive-small-int	left=[]	right=[2, 0, 0]	expected=None
00165	exhaustive-small-int	left=[]	right=[2, 0, 1]	expected=None
00166	exhaustive-small-int	left=[]	right=[2, 0, 2]	expected=None
00167	exhaustive-small-int	left=[]	right=[2, 1, -2]	expected=None
00168	exhaustive-small-int	left=[]	right=[2, 1, -1]	expected=None
00169	exhaustive-small-int	left=[]	right=[2, 1, 0]	expected=None
00170	exhaustive-small-int	left=[]	right=[2, 1, 1]	expected=None
00171	exhaustive-small-int	left=[]	right=[2, 1, 2]	expected=None
00172	exhaustive-small-int	left=[]	right=[2, 2, -2]	expected=None
00173	exhaustive-small-int	left=[]	right=[2, 2, -1]	expected=None
00174	exhaustive-small-int	left=[]	right=[2, 2, 0]	expected=None
00175	exhaustive-small-int	left=[]	right=[2, 2, 1]	expected=None
00176	exhaustive-small-int	left=[]	right=[2, 2, 2]	expected=None
00177	exhaustive-small-int	left=[-2]	right=[]	expected=None
00178	exhaustive-small-int	left=[-2]	right=[-2]	expected=None
00179	exhaustive-small-int	left=[-2]	right=[-1]	expected=None
00180	exhaustive-small-int	left=[-2]	right=[0]	expected=None
00181	exhaustive-small-int	left=[-2]	right=[1]	expected=None
00182	exhaustive-small-int	left=[-2]	right=[2]	expected=None
00183	exhaustive-small-int	left=[-2]	right=[-2, -2]	expected=None
00184	exhaustive-small-int	left=[-2]	right=[-2, -1]	expected=None
00185	exhaustive-small-int	left=[-2]	right=[-2, 0]	expected=None
00186	exhaustive-small-int	left=[-2]	right=[-2, 1]	expected=None
00187	exhaustive-small-int	left=[-2]	right=[-2, 2]	expected=None
00188	exhaustive-small-int	left=[-2]	right=[-1, -2]	expected=None
00189	exhaustive-small-int	left=[-2]	right=[-1, -1]	expected=None
00190	exhaustive-small-int	left=[-2]	right=[-1, 0]	expected=None
00191	exhaustive-small-int	left=[-2]	right=[-1, 1]	expected=None
00192	exhaustive-small-int	left=[-2]	right=[-1, 2]	expected=None
00193	exhaustive-small-int	left=[-2]	right=[0, -2]	expected=None
00194	exhaustive-small-int	left=[-2]	right=[0, -1]	expected=None
00195	exhaustive-small-int	left=[-2]	right=[0, 0]	expected=None
00196	exhaustive-small-int	left=[-2]	right=[0, 1]	expected=None
00197	exhaustive-small-int	left=[-2]	right=[0, 2]	expected=None
00198	exhaustive-small-int	left=[-2]	right=[1, -2]	expected=None
00199	exhaustive-small-int	left=[-2]	right=[1, -1]	expected=None
00200	exhaustive-small-int	left=[-2]	right=[1, 0]	expected=None
00201	exhaustive-small-int	left=[-2]	right=[1, 1]	expected=None
00202	exhaustive-small-int	left=[-2]	right=[1, 2]	expected=None
00203	exhaustive-small-int	left=[-2]	right=[2, -2]	expected=None
00204	exhaustive-small-int	left=[-2]	right=[2, -1]	expected=None
00205	exhaustive-small-int	left=[-2]	right=[2, 0]	expected=None
00206	exhaustive-small-int	left=[-2]	right=[2, 1]	expected=None
00207	exhaustive-small-int	left=[-2]	right=[2, 2]	expected=None
00208	exhaustive-small-int	left=[-2]	right=[-2, -2, -2]	expected=None
00209	exhaustive-small-int	left=[-2]	right=[-2, -2, -1]	expected=None
00210	exhaustive-small-int	left=[-2]	right=[-2, -2, 0]	expected=None
00211	exhaustive-small-int	left=[-2]	right=[-2, -2, 1]	expected=None
00212	exhaustive-small-int	left=[-2]	right=[-2, -2, 2]	expected=None
00213	exhaustive-small-int	left=[-2]	right=[-2, -1, -2]	expected=None
00214	exhaustive-small-int	left=[-2]	right=[-2, -1, -1]	expected=None
00215	exhaustive-small-int	left=[-2]	right=[-2, -1, 0]	expected=None
00216	exhaustive-small-int	left=[-2]	right=[-2, -1, 1]	expected=None
00217	exhaustive-small-int	left=[-2]	right=[-2, -1, 2]	expected=None
00218	exhaustive-small-int	left=[-2]	right=[-2, 0, -2]	expected=None
00219	exhaustive-small-int	left=[-2]	right=[-2, 0, -1]	expected=None
00220	exhaustive-small-int	left=[-2]	right=[-2, 0, 0]	expected=None
00221	exhaustive-small-int	left=[-2]	right=[-2, 0, 1]	expected=None
00222	exhaustive-small-int	left=[-2]	right=[-2, 0, 2]	expected=None
00223	exhaustive-small-int	left=[-2]	right=[-2, 1, -2]	expected=None
00224	exhaustive-small-int	left=[-2]	right=[-2, 1, -1]	expected=None
00225	exhaustive-small-int	left=[-2]	right=[-2, 1, 0]	expected=None
00226	exhaustive-small-int	left=[-2]	right=[-2, 1, 1]	expected=None
00227	exhaustive-small-int	left=[-2]	right=[-2, 1, 2]	expected=None
00228	exhaustive-small-int	left=[-2]	right=[-2, 2, -2]	expected=None
00229	exhaustive-small-int	left=[-2]	right=[-2, 2, -1]	expected=None
00230	exhaustive-small-int	left=[-2]	right=[-2, 2, 0]	expected=None
00231	exhaustive-small-int	left=[-2]	right=[-2, 2, 1]	expected=None
00232	exhaustive-small-int	left=[-2]	right=[-2, 2, 2]	expected=None
00233	exhaustive-small-int	left=[-2]	right=[-1, -2, -2]	expected=None
00234	exhaustive-small-int	left=[-2]	right=[-1, -2, -1]	expected=None
00235	exhaustive-small-int	left=[-2]	right=[-1, -2, 0]	expected=None
00236	exhaustive-small-int	left=[-2]	right=[-1, -2, 1]	expected=None
00237	exhaustive-small-int	left=[-2]	right=[-1, -2, 2]	expected=None
00238	exhaustive-small-int	left=[-2]	right=[-1, -1, -2]	expected=None
00239	exhaustive-small-int	left=[-2]	right=[-1, -1, -1]	expected=None
00240	exhaustive-small-int	left=[-2]	right=[-1, -1, 0]	expected=None
00241	exhaustive-small-int	left=[-2]	right=[-1, -1, 1]	expected=None
00242	exhaustive-small-int	left=[-2]	right=[-1, -1, 2]	expected=None
00243	exhaustive-small-int	left=[-2]	right=[-1, 0, -2]	expected=None
00244	exhaustive-small-int	left=[-2]	right=[-1, 0, -1]	expected=None
00245	exhaustive-small-int	left=[-2]	right=[-1, 0, 0]	expected=None
00246	exhaustive-small-int	left=[-2]	right=[-1, 0, 1]	expected=None
00247	exhaustive-small-int	left=[-2]	right=[-1, 0, 2]	expected=None
00248	exhaustive-small-int	left=[-2]	right=[-1, 1, -2]	expected=None
00249	exhaustive-small-int	left=[-2]	right=[-1, 1, -1]	expected=None
00250	exhaustive-small-int	left=[-2]	right=[-1, 1, 0]	expected=None
00251	exhaustive-small-int	left=[-2]	right=[-1, 1, 1]	expected=None
00252	exhaustive-small-int	left=[-2]	right=[-1, 1, 2]	expected=None
00253	exhaustive-small-int	left=[-2]	right=[-1, 2, -2]	expected=None
00254	exhaustive-small-int	left=[-2]	right=[-1, 2, -1]	expected=None
00255	exhaustive-small-int	left=[-2]	right=[-1, 2, 0]	expected=None
00256	exhaustive-small-int	left=[-2]	right=[-1, 2, 1]	expected=None
00257	exhaustive-small-int	left=[-2]	right=[-1, 2, 2]	expected=None
00258	exhaustive-small-int	left=[-2]	right=[0, -2, -2]	expected=None
00259	exhaustive-small-int	left=[-2]	right=[0, -2, -1]	expected=None
00260	exhaustive-small-int	left=[-2]	right=[0, -2, 0]	expected=None
00261	exhaustive-small-int	left=[-2]	right=[0, -2, 1]	expected=None
00262	exhaustive-small-int	left=[-2]	right=[0, -2, 2]	expected=None
00263	exhaustive-small-int	left=[-2]	right=[0, -1, -2]	expected=None
00264	exhaustive-small-int	left=[-2]	right=[0, -1, -1]	expected=None
00265	exhaustive-small-int	left=[-2]	right=[0, -1, 0]	expected=None
00266	exhaustive-small-int	left=[-2]	right=[0, -1, 1]	expected=None
00267	exhaustive-small-int	left=[-2]	right=[0, -1, 2]	expected=None
00268	exhaustive-small-int	left=[-2]	right=[0, 0, -2]	expected=None
00269	exhaustive-small-int	left=[-2]	right=[0, 0, -1]	expected=None
00270	exhaustive-small-int	left=[-2]	right=[0, 0, 0]	expected=None
00271	exhaustive-small-int	left=[-2]	right=[0, 0, 1]	expected=None
00272	exhaustive-small-int	left=[-2]	right=[0, 0, 2]	expected=None
00273	exhaustive-small-int	left=[-2]	right=[0, 1, -2]	expected=None
00274	exhaustive-small-int	left=[-2]	right=[0, 1, -1]	expected=None
00275	exhaustive-small-int	left=[-2]	right=[0, 1, 0]	expected=None
00276	exhaustive-small-int	left=[-2]	right=[0, 1, 1]	expected=None
00277	exhaustive-small-int	left=[-2]	right=[0, 1, 2]	expected=None
00278	exhaustive-small-int	left=[-2]	right=[0, 2, -2]	expected=None
00279	exhaustive-small-int	left=[-2]	right=[0, 2, -1]	expected=None
00280	exhaustive-small-int	left=[-2]	right=[0, 2, 0]	expected=None
00281	exhaustive-small-int	left=[-2]	right=[0, 2, 1]	expected=None
00282	exhaustive-small-int	left=[-2]	right=[0, 2, 2]	expected=None
00283	exhaustive-small-int	left=[-2]	right=[1, -2, -2]	expected=None
00284	exhaustive-small-int	left=[-2]	right=[1, -2, -1]	expected=None
00285	exhaustive-small-int	left=[-2]	right=[1, -2, 0]	expected=None
00286	exhaustive-small-int	left=[-2]	right=[1, -2, 1]	expected=None
00287	exhaustive-small-int	left=[-2]	right=[1, -2, 2]	expected=None
00288	exhaustive-small-int	left=[-2]	right=[1, -1, -2]	expected=None
00289	exhaustive-small-int	left=[-2]	right=[1, -1, -1]	expected=None
00290	exhaustive-small-int	left=[-2]	right=[1, -1, 0]	expected=None
00291	exhaustive-small-int	left=[-2]	right=[1, -1, 1]	expected=None
00292	exhaustive-small-int	left=[-2]	right=[1, -1, 2]	expected=None
00293	exhaustive-small-int	left=[-2]	right=[1, 0, -2]	expected=None
00294	exhaustive-small-int	left=[-2]	right=[1, 0, -1]	expected=None
00295	exhaustive-small-int	left=[-2]	right=[1, 0, 0]	expected=None
00296	exhaustive-small-int	left=[-2]	right=[1, 0, 1]	expected=None
00297	exhaustive-small-int	left=[-2]	right=[1, 0, 2]	expected=None
00298	exhaustive-small-int	left=[-2]	right=[1, 1, -2]	expected=None
00299	exhaustive-small-int	left=[-2]	right=[1, 1, -1]	expected=None
00300	exhaustive-small-int	left=[-2]	right=[1, 1, 0]	expected=None
00301	exhaustive-small-int	left=[-2]	right=[1, 1, 1]	expected=None
00302	exhaustive-small-int	left=[-2]	right=[1, 1, 2]	expected=None
00303	exhaustive-small-int	left=[-2]	right=[1, 2, -2]	expected=None
00304	exhaustive-small-int	left=[-2]	right=[1, 2, -1]	expected=None
00305	exhaustive-small-int	left=[-2]	right=[1, 2, 0]	expected=None
00306	exhaustive-small-int	left=[-2]	right=[1, 2, 1]	expected=None
00307	exhaustive-small-int	left=[-2]	right=[1, 2, 2]	expected=None
00308	exhaustive-small-int	left=[-2]	right=[2, -2, -2]	expected=None
00309	exhaustive-small-int	left=[-2]	right=[2, -2, -1]	expected=None
00310	exhaustive-small-int	left=[-2]	right=[2, -2, 0]	expected=None
00311	exhaustive-small-int	left=[-2]	right=[2, -2, 1]	expected=None
00312	exhaustive-small-int	left=[-2]	right=[2, -2, 2]	expected=None
00313	exhaustive-small-int	left=[-2]	right=[2, -1, -2]	expected=None
00314	exhaustive-small-int	left=[-2]	right=[2, -1, -1]	expected=None
00315	exhaustive-small-int	left=[-2]	right=[2, -1, 0]	expected=None
00316	exhaustive-small-int	left=[-2]	right=[2, -1, 1]	expected=None
00317	exhaustive-small-int	left=[-2]	right=[2, -1, 2]	expected=None
00318	exhaustive-small-int	left=[-2]	right=[2, 0, -2]	expected=None
00319	exhaustive-small-int	left=[-2]	right=[2, 0, -1]	expected=None
00320	exhaustive-small-int	left=[-2]	right=[2, 0, 0]	expected=None
00321	exhaustive-small-int	left=[-2]	right=[2, 0, 1]	expected=None
00322	exhaustive-small-int	left=[-2]	right=[2, 0, 2]	expected=None
00323	exhaustive-small-int	left=[-2]	right=[2, 1, -2]	expected=None
00324	exhaustive-small-int	left=[-2]	right=[2, 1, -1]	expected=None
00325	exhaustive-small-int	left=[-2]	right=[2, 1, 0]	expected=None
00326	exhaustive-small-int	left=[-2]	right=[2, 1, 1]	expected=None
00327	exhaustive-small-int	left=[-2]	right=[2, 1, 2]	expected=None
00328	exhaustive-small-int	left=[-2]	right=[2, 2, -2]	expected=None
00329	exhaustive-small-int	left=[-2]	right=[2, 2, -1]	expected=None
00330	exhaustive-small-int	left=[-2]	right=[2, 2, 0]	expected=None
00331	exhaustive-small-int	left=[-2]	right=[2, 2, 1]	expected=None
00332	exhaustive-small-int	left=[-2]	right=[2, 2, 2]	expected=None
00333	exhaustive-small-int	left=[-1]	right=[]	expected=None
00334	exhaustive-small-int	left=[-1]	right=[-2]	expected=None
00335	exhaustive-small-int	left=[-1]	right=[-1]	expected=None
00336	exhaustive-small-int	left=[-1]	right=[0]	expected=None
00337	exhaustive-small-int	left=[-1]	right=[1]	expected=None
00338	exhaustive-small-int	left=[-1]	right=[2]	expected=None
00339	exhaustive-small-int	left=[-1]	right=[-2, -2]	expected=None
00340	exhaustive-small-int	left=[-1]	right=[-2, -1]	expected=None
00341	exhaustive-small-int	left=[-1]	right=[-2, 0]	expected=None
00342	exhaustive-small-int	left=[-1]	right=[-2, 1]	expected=None
00343	exhaustive-small-int	left=[-1]	right=[-2, 2]	expected=None
00344	exhaustive-small-int	left=[-1]	right=[-1, -2]	expected=None
00345	exhaustive-small-int	left=[-1]	right=[-1, -1]	expected=None
00346	exhaustive-small-int	left=[-1]	right=[-1, 0]	expected=None
00347	exhaustive-small-int	left=[-1]	right=[-1, 1]	expected=None
00348	exhaustive-small-int	left=[-1]	right=[-1, 2]	expected=None
00349	exhaustive-small-int	left=[-1]	right=[0, -2]	expected=None
00350	exhaustive-small-int	left=[-1]	right=[0, -1]	expected=None
00351	exhaustive-small-int	left=[-1]	right=[0, 0]	expected=None
00352	exhaustive-small-int	left=[-1]	right=[0, 1]	expected=None
00353	exhaustive-small-int	left=[-1]	right=[0, 2]	expected=None
00354	exhaustive-small-int	left=[-1]	right=[1, -2]	expected=None
00355	exhaustive-small-int	left=[-1]	right=[1, -1]	expected=None
00356	exhaustive-small-int	left=[-1]	right=[1, 0]	expected=None
00357	exhaustive-small-int	left=[-1]	right=[1, 1]	expected=None
00358	exhaustive-small-int	left=[-1]	right=[1, 2]	expected=None
00359	exhaustive-small-int	left=[-1]	right=[2, -2]	expected=None
00360	exhaustive-small-int	left=[-1]	right=[2, -1]	expected=None
00361	exhaustive-small-int	left=[-1]	right=[2, 0]	expected=None
00362	exhaustive-small-int	left=[-1]	right=[2, 1]	expected=None
00363	exhaustive-small-int	left=[-1]	right=[2, 2]	expected=None
00364	exhaustive-small-int	left=[-1]	right=[-2, -2, -2]	expected=None
00365	exhaustive-small-int	left=[-1]	right=[-2, -2, -1]	expected=None
00366	exhaustive-small-int	left=[-1]	right=[-2, -2, 0]	expected=None
00367	exhaustive-small-int	left=[-1]	right=[-2, -2, 1]	expected=None
00368	exhaustive-small-int	left=[-1]	right=[-2, -2, 2]	expected=None
00369	exhaustive-small-int	left=[-1]	right=[-2, -1, -2]	expected=None
00370	exhaustive-small-int	left=[-1]	right=[-2, -1, -1]	expected=None
00371	exhaustive-small-int	left=[-1]	right=[-2, -1, 0]	expected=None
00372	exhaustive-small-int	left=[-1]	right=[-2, -1, 1]	expected=None
00373	exhaustive-small-int	left=[-1]	right=[-2, -1, 2]	expected=None
00374	exhaustive-small-int	left=[-1]	right=[-2, 0, -2]	expected=None
00375	exhaustive-small-int	left=[-1]	right=[-2, 0, -1]	expected=None
00376	exhaustive-small-int	left=[-1]	right=[-2, 0, 0]	expected=None
00377	exhaustive-small-int	left=[-1]	right=[-2, 0, 1]	expected=None
00378	exhaustive-small-int	left=[-1]	right=[-2, 0, 2]	expected=None
00379	exhaustive-small-int	left=[-1]	right=[-2, 1, -2]	expected=None
00380	exhaustive-small-int	left=[-1]	right=[-2, 1, -1]	expected=None
00381	exhaustive-small-int	left=[-1]	right=[-2, 1, 0]	expected=None
00382	exhaustive-small-int	left=[-1]	right=[-2, 1, 1]	expected=None
00383	exhaustive-small-int	left=[-1]	right=[-2, 1, 2]	expected=None
00384	exhaustive-small-int	left=[-1]	right=[-2, 2, -2]	expected=None
00385	exhaustive-small-int	left=[-1]	right=[-2, 2, -1]	expected=None
00386	exhaustive-small-int	left=[-1]	right=[-2, 2, 0]	expected=None
00387	exhaustive-small-int	left=[-1]	right=[-2, 2, 1]	expected=None
