+ nl -ba /reference/k-proof/verification.k
     1	requires "reference-semantics/semantics.k"
    36	    </k>
    37	    <env> 0 </env>
    38	    <scopes>
    39	      0 |-> scope(
    40	        "get_max_triples" |-> closureVal(
    41	          ("n", .ParamNames), getMaxTriplesBody, 0),
    42	        parent(-1))
    43	      -1 |-> builtinsScope
    44	    </scopes>
    45	    <scopeLoc> 1 </scopeLoc>
    46	    <heap> .Map </heap>
    47	    <heapLoc> 0 </heapLoc>
    48	    <stack> .List </stack>
    49	    <ret> noRet </ret>
    50	    <exc> NoExc </exc>
    51	    <exit-code> 0 </exit-code>
    52	    requires N >Int 0
    53	endmodule
+ nl -ba /reference/k-proof/solution.py
     1	def get_max_triples(n):
     2	    zero_count = (n + 1) // 3
     3	    one_count = n - zero_count
     4	    zero_triples = zero_count * (zero_count - 1) * (zero_count - 2) // 6
     5	    one_triples = one_count * (one_count - 1) * (one_count - 2) // 6
     6	    return zero_triples + one_triples
+ nl -ba /reference/k-proof/solution.mpy
     1	Module(
     2	  FuncDef("get_max_triples", Params("n"),
     3	    Assign(
     4	      Name("zero_count"),
     5	      BinOp("//", BinOp("+", Name("n"), Int(1)), Int(3)))
     6	    Assign(Name("one_count"), BinOp("-", Name("n"), Name("zero_count")))
     7	    Assign(
     8	      Name("zero_triples"),
     9	      BinOp(
    10	        "//",
    11	        BinOp(
    12	          "*",
    13	          BinOp(
    14	            "*",
    15	            Name("zero_count"),
    16	            BinOp("-", Name("zero_count"), Int(1))),
    17	          BinOp("-", Name("zero_count"), Int(2))),
    18	        Int(6)))
    19	    Assign(
    20	      Name("one_triples"),
    21	      BinOp(
    22	        "//",
    23	        BinOp(
    24	          "*",
    25	          BinOp(
    26	            "*",
    27	            Name("one_count"),
    28	            BinOp("-", Name("one_count"), Int(1))),
    29	          BinOp("-", Name("one_count"), Int(2))),
    30	        Int(6)))
    31	    Return(BinOp("+", Name("zero_triples"), Name("one_triples")))))
+ nl -ba /reference/k-proof/prompt.py
     1	
     2	def get_max_triples(n):
     3	    """
     4	    You are given a positive integer n. You have to create an integer array a of length n.
     5	        For each i (1 ≤ i ≤ n), the value of a[i] = i * i - i + 1.
     6	        Return the number of triples (a[i], a[j], a[k]) of a where i < j < k, 
     7	    and a[i] + a[j] + a[k] is a multiple of 3.
     8	
     9	    Example :
    10	        Input: n = 5
    11	        Output: 1
    12	        Explanation: 
    13	        a = [1, 3, 7, 13, 21]
    14	        The only valid triple is (1, 7, 13).
    15	    """
+ nl -ba /reference/k-proof/prove.sh
     1	#!/usr/bin/env bash
     2	set -euo pipefail
     3	
     4	python3 py2mpy.py solution.py > solution.mpy
     5	python3 py2mpy.py concrete_tests.py > concrete_tests.mpy
     6	
     7	kompile reference-semantics/semantics.k \
     8	  --backend llvm \
     9	  --main-module MPY-KRUN \
    10	  --syntax-module MPY-SYNTAX \
    11	  --output-definition runtime-kompiled
    12	
    13	krun concrete_tests.mpy \
    14	  --definition runtime-kompiled \
    15	  --output pretty
    16	
    17	kompile verification.k \
    18	  --backend haskell \
    19	  --main-module VERIFICATION \
    20	  --syntax-module MPY-SYNTAX \
    21	  --output-definition verification-kompiled \
    22	  -I .
    23	
    24	kprove spec.k \
    25	  --definition verification-kompiled \
    26	  --spec-module SPEC \
    27	  -I . \
    28	  --output pretty
+ PYTHONPATH=/reference
+ python3 -
{
  "inventory_sha256": "50b8fc17588e9a70110064bc0f0e52b0922b9ce7723689693ff446b7a2d52d25",
  "rules": [
    {
      "attributes": [],
      "end_line": 41,
      "module": "VERIFICATION",
      "normalized_sha256": "c93f82157c0edf66f39013c6c43f9942de4d4fdb03a65233bc92f11b525c2c62",
      "source_rule_id": "rule-c93f82157c0edf66f39013c6c43f9942de4d4fdb03a65233bc92f11b525c2c62",
      "start_line": 9,
      "text": "  rule getMaxTriplesBody\n    => Assign(\n         Name(\"zero_count\"),\n         BinOp(\"//\", BinOp(\"+\", Name(\"n\"), Int(1)), Int(3)))\n       Assign(\n         Name(\"one_count\"),\n         BinOp(\"-\", Name(\"n\"), Name(\"zero_count\")))\n       Assign(\n         Name(\"zero_triples\"),\n         BinOp(\n           \"//\",\n           BinOp(\n             \"*\",\n             BinOp(\n               \"*\",\n               Name(\"zero_count\"),\n               BinOp(\"-\", Name(\"zero_count\"), Int(1))),\n             BinOp(\"-\", Name(\"zero_count\"), Int(2))),\n           Int(6)))\n       Assign(\n         Name(\"one_triples\"),\n         BinOp(\n           \"//\",\n           BinOp(\n             \"*\",\n             BinOp(\n               \"*\",\n               Name(\"one_count\"),\n               BinOp(\"-\", Name(\"one_count\"), Int(1))),\n             BinOp(\"-\", Name(\"one_count\"), Int(2))),\n           Int(6)))\n       Return(BinOp(\"+\", Name(\"zero_triples\"), Name(\"one_triples\")))\n       .Stmts"
    },
    {
      "attributes": [],
      "end_line": 48,
      "module": "VERIFICATION",
      "normalized_sha256": "6e1a3f1a867ffa5aac98437215b212d2acc24e46fb6c160c7eef1d20a27d3da2",
      "source_rule_id": "rule-6e1a3f1a867ffa5aac98437215b212d2acc24e46fb6c160c7eef1d20a27d3da2",
      "start_line": 46,
      "text": "  rule chooseThree(C:Int)\n    => (C *Int (C -Int 1) *Int (C -Int 2)\n        -Int pyMod(C *Int (C -Int 1) *Int (C -Int 2), 6)) /Int 6"
    },
    {
      "attributes": [],
      "end_line": 53,
      "module": "VERIFICATION",
      "normalized_sha256": "ed9df131f37e783d697605c42deebd79589fdb258ea41d40595b1e3bc625bc2e",
      "source_rule_id": "rule-ed9df131f37e783d697605c42deebd79589fdb258ea41d40595b1e3bc625bc2e",
      "start_line": 52,
      "text": "  rule zeroResidues(N:Int)\n    => (N +Int 1 -Int pyMod(N +Int 1, 3)) /Int 3"
    },
    {
      "attributes": [],
      "end_line": 58,
      "module": "VERIFICATION",
      "normalized_sha256": "54b144e14a69f0c5714e7e1621ac7fbbcf27e44642f7d6a540aa852db23a3ef0",
      "source_rule_id": "rule-54b144e14a69f0c5714e7e1621ac7fbbcf27e44642f7d6a540aa852db23a3ef0",
      "start_line": 56,
      "text": "  rule tripleCount(N:Int)\n    => chooseThree(zeroResidues(N))\n       +Int chooseThree(N -Int zeroResidues(N))"
    }
  ],
  "schema_version": 2,
  "verification_file": "verification.k",
  "verification_module": "VERIFICATION",
  "verification_modules": [
    "VERIFICATION"
  ],
  "verification_sha256": "856ebca2c4f37f5b0b20071ad6ebfc73ec6733bc0125e399e6ebf4bc0615f90f"
}
+ PYTHONPATH=/reference
+ python3 -
{
  "definitions": [
    {
      "attributes": [],
      "classification": "DEFINITION",
      "end_line": 41,
      "module": "VERIFICATION",
      "normalized_sha256": "c93f82157c0edf66f39013c6c43f9942de4d4fdb03a65233bc92f11b525c2c62",
      "rationale": "This equation expands the named getMaxTriplesBody proof term into the translated statement sequence used by the configuration claim.",
      "source_rule_id": "rule-c93f82157c0edf66f39013c6c43f9942de4d4fdb03a65233bc92f11b525c2c62",
      "start_line": 9,
      "text": "  rule getMaxTriplesBody\n    => Assign(\n         Name(\"zero_count\"),\n         BinOp(\"//\", BinOp(\"+\", Name(\"n\"), Int(1)), Int(3)))\n       Assign(\n         Name(\"one_count\"),\n         BinOp(\"-\", Name(\"n\"), Name(\"zero_count\")))\n       Assign(\n         Name(\"zero_triples\"),\n         BinOp(\n           \"//\",\n           BinOp(\n             \"*\",\n             BinOp(\n               \"*\",\n               Name(\"zero_count\"),\n               BinOp(\"-\", Name(\"zero_count\"), Int(1))),\n             BinOp(\"-\", Name(\"zero_count\"), Int(2))),\n           Int(6)))\n       Assign(\n         Name(\"one_triples\"),\n         BinOp(\n           \"//\",\n           BinOp(\n             \"*\",\n             BinOp(\n               \"*\",\n               Name(\"one_count\"),\n               BinOp(\"-\", Name(\"one_count\"), Int(1))),\n             BinOp(\"-\", Name(\"one_count\"), Int(2))),\n           Int(6)))\n       Return(BinOp(\"+\", Name(\"zero_triples\"), Name(\"one_triples\")))\n       .Stmts"
    },
    {
      "attributes": [],
      "classification": "DEFINITION",
      "end_line": 48,
      "module": "VERIFICATION",
      "normalized_sha256": "6e1a3f1a867ffa5aac98437215b212d2acc24e46fb6c160c7eef1d20a27d3da2",
      "rationale": "This equation defines the chooseThree mathematical summary as the floored integer expression for selecting three items from a population.",
      "source_rule_id": "rule-6e1a3f1a867ffa5aac98437215b212d2acc24e46fb6c160c7eef1d20a27d3da2",
      "start_line": 46,
      "text": "  rule chooseThree(C:Int)\n    => (C *Int (C -Int 1) *Int (C -Int 2)\n        -Int pyMod(C *Int (C -Int 1) *Int (C -Int 2), 6)) /Int 6"
    },
    {
      "attributes": [],
      "classification": "DEFINITION",
      "end_line": 53,
      "module": "VERIFICATION",
      "normalized_sha256": "ed9df131f37e783d697605c42deebd79589fdb258ea41d40595b1e3bc625bc2e",
      "rationale": "This equation defines the zeroResidues population summary by its floor-division expression.",
      "source_rule_id": "rule-ed9df131f37e783d697605c42deebd79589fdb258ea41d40595b1e3bc625bc2e",
      "start_line": 52,
      "text": "  rule zeroResidues(N:Int)\n    => (N +Int 1 -Int pyMod(N +Int 1, 3)) /Int 3"
    },
    {
      "attributes": [],
      "classification": "DEFINITION",
      "end_line": 58,
      "module": "VERIFICATION",
      "normalized_sha256": "54b144e14a69f0c5714e7e1621ac7fbbcf27e44642f7d6a540aa852db23a3ef0",
      "rationale": "This equation defines tripleCount by composing the two population counts with chooseThree.",
      "source_rule_id": "rule-54b144e14a69f0c5714e7e1621ac7fbbcf27e44642f7d6a540aa852db23a3ef0",
      "start_line": 56,
      "text": "  rule tripleCount(N:Int)\n    => chooseThree(zeroResidues(N))\n       +Int chooseThree(N -Int zeroResidues(N))"
    }
  ],
  "domain_lemmas": [],
  "inventory_sha256": "50b8fc17588e9a70110064bc0f0e52b0922b9ce7723689693ff446b7a2d52d25",
  "operational_rules": [],
  "proved_derived_lemmas": [],
  "rules": [
    {
      "attributes": [],
      "end_line": 41,
      "module": "VERIFICATION",
      "normalized_sha256": "c93f82157c0edf66f39013c6c43f9942de4d4fdb03a65233bc92f11b525c2c62",
      "source_rule_id": "rule-c93f82157c0edf66f39013c6c43f9942de4d4fdb03a65233bc92f11b525c2c62",
      "start_line": 9,
      "text": "  rule getMaxTriplesBody\n    => Assign(\n         Name(\"zero_count\"),\n         BinOp(\"//\", BinOp(\"+\", Name(\"n\"), Int(1)), Int(3)))\n       Assign(\n         Name(\"one_count\"),\n         BinOp(\"-\", Name(\"n\"), Name(\"zero_count\")))\n       Assign(\n         Name(\"zero_triples\"),\n         BinOp(\n           \"//\",\n           BinOp(\n             \"*\",\n             BinOp(\n               \"*\",\n               Name(\"zero_count\"),\n               BinOp(\"-\", Name(\"zero_count\"), Int(1))),\n             BinOp(\"-\", Name(\"zero_count\"), Int(2))),\n           Int(6)))\n       Assign(\n         Name(\"one_triples\"),\n         BinOp(\n           \"//\",\n           BinOp(\n             \"*\",\n             BinOp(\n               \"*\",\n               Name(\"one_count\"),\n               BinOp(\"-\", Name(\"one_count\"), Int(1))),\n             BinOp(\"-\", Name(\"one_count\"), Int(2))),\n           Int(6)))\n       Return(BinOp(\"+\", Name(\"zero_triples\"), Name(\"one_triples\")))\n       .Stmts"
    },
    {
      "attributes": [],
      "end_line": 48,
      "module": "VERIFICATION",
      "normalized_sha256": "6e1a3f1a867ffa5aac98437215b212d2acc24e46fb6c160c7eef1d20a27d3da2",
      "source_rule_id": "rule-6e1a3f1a867ffa5aac98437215b212d2acc24e46fb6c160c7eef1d20a27d3da2",
      "start_line": 46,
      "text": "  rule chooseThree(C:Int)\n    => (C *Int (C -Int 1) *Int (C -Int 2)\n        -Int pyMod(C *Int (C -Int 1) *Int (C -Int 2), 6)) /Int 6"
    },
    {
      "attributes": [],
      "end_line": 53,
      "module": "VERIFICATION",
      "normalized_sha256": "ed9df131f37e783d697605c42deebd79589fdb258ea41d40595b1e3bc625bc2e",
      "source_rule_id": "rule-ed9df131f37e783d697605c42deebd79589fdb258ea41d40595b1e3bc625bc2e",
      "start_line": 52,
      "text": "  rule zeroResidues(N:Int)\n    => (N +Int 1 -Int pyMod(N +Int 1, 3)) /Int 3"
    },
    {
      "attributes": [],
      "end_line": 58,
      "module": "VERIFICATION",
      "normalized_sha256": "54b144e14a69f0c5714e7e1621ac7fbbcf27e44642f7d6a540aa852db23a3ef0",
      "source_rule_id": "rule-54b144e14a69f0c5714e7e1621ac7fbbcf27e44642f7d6a540aa852db23a3ef0",
      "start_line": 56,
      "text": "  rule tripleCount(N:Int)\n    => chooseThree(zeroResidues(N))\n       +Int chooseThree(N -Int zeroResidues(N))"
    }
  ],
  "schema_version": 2,
  "verification_file": "verification.k",
  "verification_module": "VERIFICATION",
  "verification_modules": [
    "VERIFICATION"
  ],
  "verification_sha256": "856ebca2c4f37f5b0b20071ad6ebfc73ec6733bc0125e399e6ebf4bc0615f90f"
}
